date,time,pto,Tt@s,pco,Tc@s,Ptv,Tt@v,cycle time,injection time,depth,tubing diameter,oil density,Pt@s,Pt@v,Pc@s
11/10/2009,1:19:50,1723.751,11.57,10162.77,11.478,4777.576,124.541,60,15,2394,0.052,0.872,1.723751,4.777576,10.16277
11/10/2009,1:19:55,1722.369,11.574,10158.58,11.48,4759.942,124.549,60,15,2394,0.052,0.872,1.722369,4.759942,10.15858
11/10/2009,1:20:00,1719.604,11.573,10154.37,11.475,4743.049,124.56,60,15,2394,0.052,0.872,1.719604,4.743049,10.15437
11/10/2009,1:20:05,1717.866,11.572,10150.29,11.477,4725.643,124.563,60,15,2394,0.052,0.872,1.717866,4.725643,10.15029
11/10/2009,1:20:10,1717.054,11.572,10146.3,11.476,4704.69,124.577,60,15,2394,0.052,0.872,1.717054,4.70469,10.1463
11/10/2009,1:20:15,1714.07,11.57,10142.3,11.477,4683.17,124.579,60,15,2394,0.052,0.872,1.71407,4.68317,10.1423
11/10/2009,1:20:20,1712.503,11.572,10138.29,11.477,4662.257,124.593,60,15,2394,0.052,0.872,1.712503,4.662257,10.13829
11/10/2009,1:20:25,1711.025,11.573,10134.71,11.476,4646.233,124.608,60,15,2394,0.052,0.872,1.711025,4.646233,10.13471
11/10/2009,1:20:30,1710.988,11.573,10130.71,11.475,4644.207,124.629,60,15,2394,0.052,0.872,1.710988,4.644207,10.13071
11/10/2009,1:20:35,1708.071,11.569,10126.53,11.474,4639.565,124.676,60,15,2394,0.052,0.872,1.708071,4.639565,10.12653
11/10/2009,1:20:40,1707.169,11.57,10122.54,11.475,4634.003,124.76,60,15,2394,0.052,0.872,1.707169,4.634003,10.12254
11/10/2009,1:20:45,1706.794,11.571,10118.71,11.476,4627.927,124.876,60,15,2394,0.052,0.872,1.706794,4.627927,10.11871
11/10/2009,1:20:50,1703.723,11.571,10114.91,11.474,4620.506,125.009,60,15,2394,0.052,0.872,1.703723,4.620506,10.11491
11/10/2009,1:20:55,1703.033,11.569,10111.5,11.471,4614.232,125.145,60,15,2394,0.052,0.872,1.703033,4.614232,10.1115
11/10/2009,1:21:00,1700.929,11.573,10107.73,11.476,4606.131,125.279,60,15,2394,0.052,0.872,1.700929,4.606131,10.10773
11/10/2009,1:21:05,1697.821,11.573,10104.04,11.475,4598.002,125.416,60,15,2394,0.052,0.872,1.697821,4.598002,10.10404
11/10/2009,1:21:10,1695.99,11.57,10100.76,11.473,4588.054,125.541,60,15,2394,0.052,0.872,1.69599,4.588054,10.10076
11/10/2009,1:21:15,1694.987,11.573,10097.23,11.471,4580.569,125.649,60,15,2394,0.052,0.872,1.694987,4.580569,10.09723
11/10/2009,1:21:20,1692.828,11.569,10094.1,11.474,4570.494,125.75,60,15,2394,0.052,0.872,1.692828,4.570494,10.0941
11/10/2009,1:21:25,1689.308,11.57,10091.2,11.476,4560.821,125.845,60,15,2394,0.052,0.872,1.689308,4.560821,10.0912
11/10/2009,1:21:30,1687.41,11.57,10088.32,11.471,4549.494,125.927,60,15,2394,0.052,0.872,1.68741,4.549494,10.08832
11/10/2009,1:21:35,1685.563,11.568,10084.94,11.473,4538.977,126.004,60,15,2394,0.052,0.872,1.685563,4.538977,10.08494
11/10/2009,1:21:40,1682.108,11.573,10082.44,11.469,4527.906,126.068,60,15,2394,0.052,0.872,1.682108,4.527906,10.08244
11/10/2009,1:21:45,1679.219,11.573,10080.58,11.473,4517.63,126.128,60,15,2394,0.052,0.872,1.679219,4.51763,10.08058
11/10/2009,1:21:50,1676.307,11.572,10077.98,11.472,4507.291,126.183,60,15,2394,0.052,0.872,1.676307,4.507291,10.07798
11/10/2009,1:21:55,1673.295,11.573,10075.35,11.472,4496.565,126.235,60,15,2394,0.052,0.872,1.673295,4.496565,10.07535
11/10/2009,1:22:00,1671.736,11.571,10072.85,11.469,4485.559,126.283,60,15,2394,0.052,0.872,1.671736,4.485559,10.07285
11/10/2009,1:22:05,1668.325,11.572,10071.15,11.471,4475.421,126.332,60,15,2394,0.052,0.872,1.668325,4.475421,10.07115
11/10/2009,1:22:10,1668.248,11.57,10069.14,11.469,4465.737,126.372,60,15,2394,0.052,0.872,1.668248,4.465737,10.06914
11/10/2009,1:22:15,1665.377,11.57,10066.44,11.47,4456.705,126.409,60,15,2394,0.052,0.872,1.665377,4.456705,10.06644
11/10/2009,1:22:20,1661.892,11.571,10064.93,11.471,4447.963,126.452,60,15,2394,0.052,0.872,1.661892,4.447963,10.06493
11/10/2009,1:22:25,1660.982,11.568,10063.18,11.468,4439.448,126.495,60,15,2394,0.052,0.872,1.660982,4.439448,10.06318
11/10/2009,1:22:30,1657.982,11.567,10061.62,11.47,4431.577,126.529,60,15,2394,0.052,0.872,1.657982,4.431577,10.06162
11/10/2009,1:22:35,1654.116,11.567,10059.56,11.468,4422.903,126.565,60,15,2394,0.052,0.872,1.654116,4.422903,10.05956
11/10/2009,1:22:40,1651.12,11.568,10058.45,11.469,4413.725,126.6,60,15,2394,0.052,0.872,1.65112,4.413725,10.05845
11/10/2009,1:22:45,1647.089,11.567,10056.27,11.467,4405.089,126.629,60,15,2394,0.052,0.872,1.647089,4.405089,10.05627
11/10/2009,1:22:50,1644.019,11.566,10055.29,11.468,4395.466,126.663,60,15,2394,0.052,0.872,1.644019,4.395466,10.05529
11/10/2009,1:22:55,1639.774,11.566,10054.09,11.47,4386.034,126.694,60,15,2394,0.052,0.872,1.639774,4.386034,10.05409
11/10/2009,1:23:00,1636.398,11.567,10051.86,11.47,4377.61,126.726,60,15,2394,0.052,0.872,1.636398,4.37761,10.05186
11/10/2009,1:23:05,1635.282,11.569,10050.35,11.467,4367.532,126.753,60,15,2394,0.052,0.872,1.635282,4.367532,10.05035
11/10/2009,1:23:10,1630.858,11.569,10049.05,11.466,4357.874,126.775,60,15,2394,0.052,0.872,1.630858,4.357874,10.04905
11/10/2009,1:23:15,1627.259,11.567,10047.83,11.465,4347.214,126.801,60,15,2394,0.052,0.872,1.627259,4.347214,10.04783
11/10/2009,1:23:20,1624.871,11.566,10046.53,11.465,4337.32,126.821,60,15,2394,0.052,0.872,1.624871,4.33732,10.04653
11/10/2009,1:23:25,1620.433,11.568,10045.33,11.465,4326.971,126.85,60,15,2394,0.052,0.872,1.620433,4.326971,10.04533
11/10/2009,1:23:30,1616.11,11.566,10044.39,11.466,4317.272,126.868,60,15,2394,0.052,0.872,1.61611,4.317272,10.04439
11/10/2009,1:23:35,1613.111,11.565,10043,11.465,4307.432,126.889,60,15,2394,0.052,0.872,1.613111,4.307432,10.043
11/10/2009,1:23:40,1609.494,11.563,10041.14,11.465,4298.589,126.907,60,15,2394,0.052,0.872,1.609494,4.298589,10.04114
11/10/2009,1:23:45,1605.775,11.564,10040.39,11.467,4289.347,126.93,60,15,2394,0.052,0.872,1.605775,4.289347,10.04039
11/10/2009,1:23:50,1601.894,11.565,10039.28,11.466,4280.958,126.947,60,15,2394,0.052,0.872,1.601894,4.280958,10.03928
11/10/2009,1:23:55,1597.4,11.567,10038.69,11.462,4271.739,126.961,60,15,2394,0.052,0.872,1.5974,4.271739,10.03869
11/10/2009,1:24:00,1592.798,11.568,10037.28,11.466,4263.649,126.973,60,15,2394,0.052,0.872,1.592798,4.263649,10.03728
11/10/2009,1:24:05,1588.602,11.566,10036.22,11.464,4255.266,126.993,60,15,2394,0.052,0.872,1.588602,4.255266,10.03622
11/10/2009,1:24:10,1583.958,11.565,10035.27,11.466,4247.083,127.008,60,15,2394,0.052,0.872,1.583958,4.247083,10.03527
11/10/2009,1:24:15,1580.181,11.564,10034.3,11.464,4239.136,127.024,60,15,2394,0.052,0.872,1.580181,4.239136,10.0343
11/10/2009,1:24:20,1575.093,11.567,10033.18,11.463,4231.333,127.033,60,15,2394,0.052,0.872,1.575093,4.231333,10.03318
11/10/2009,1:24:25,1570.684,11.566,10031.77,11.465,4223.437,127.045,60,15,2394,0.052,0.872,1.570684,4.223437,10.03177
11/10/2009,1:24:30,1565.932,11.566,10031.22,11.464,4214.971,127.057,60,15,2394,0.052,0.872,1.565932,4.214971,10.03122
11/10/2009,1:24:35,1562.517,11.565,10030.83,11.465,4207.596,127.069,60,15,2394,0.052,0.872,1.562517,4.207596,10.03083
11/10/2009,1:24:40,1558.544,11.566,10029.28,11.464,4199.799,127.074,60,15,2394,0.052,0.872,1.558544,4.199799,10.02928
11/10/2009,1:24:45,1553.111,11.568,10028.51,11.465,4191.582,127.082,60,15,2394,0.052,0.872,1.553111,4.191582,10.02851
11/10/2009,1:24:50,1548.81,11.567,10027.84,11.465,4184.881,127.092,60,15,2394,0.052,0.872,1.54881,4.184881,10.02784
11/10/2009,1:24:55,1544.243,11.568,10026.91,11.465,4177.762,127.091,60,15,2394,0.052,0.872,1.544243,4.177762,10.02691
11/10/2009,1:25:00,1538.928,11.566,10025.84,11.464,4170.492,127.103,60,15,2394,0.052,0.872,1.538928,4.170492,10.02584
11/10/2009,1:25:05,1534.12,11.565,10025.24,11.467,4163.403,127.104,60,15,2394,0.052,0.872,1.53412,4.163403,10.02524
11/10/2009,1:25:10,1529.346,11.562,10024.69,11.466,4157.349,127.108,60,15,2394,0.052,0.872,1.529346,4.157349,10.02469
11/10/2009,1:25:15,1524.408,11.568,10023.27,11.465,4150.937,127.11,60,15,2394,0.052,0.872,1.524408,4.150937,10.02327
11/10/2009,1:25:20,1519.582,11.567,10022.54,11.462,4144.949,127.115,60,15,2394,0.052,0.872,1.519582,4.144949,10.02254
11/10/2009,1:25:25,1514.289,11.567,10022.03,11.466,4138.972,127.109,60,15,2394,0.052,0.872,1.514289,4.138972,10.02203
11/10/2009,1:25:30,1510.397,11.562,10021.12,11.463,4132.573,127.112,60,15,2394,0.052,0.872,1.510397,4.132573,10.02112
11/10/2009,1:25:35,1506.898,11.565,10020.48,11.462,4127.036,127.114,60,15,2394,0.052,0.872,1.506898,4.127036,10.02048
11/10/2009,1:25:40,1504.094,11.563,10019.57,11.463,4121.452,127.112,60,15,2394,0.052,0.872,1.504094,4.121452,10.01957
11/10/2009,1:25:45,1500.069,11.565,10019.02,11.462,4115.439,127.106,60,15,2394,0.052,0.872,1.500069,4.115439,10.01902
11/10/2009,1:25:50,1497.264,11.563,10017.65,11.462,4110.194,127.104,60,15,2394,0.052,0.872,1.497264,4.110194,10.01765
11/10/2009,1:25:55,1493.584,11.565,10017.14,11.46,4105.432,127.097,60,15,2394,0.052,0.872,1.493584,4.105432,10.01714
11/10/2009,1:26:00,1489.802,11.562,10016.21,11.461,4099.683,127.098,60,15,2394,0.052,0.872,1.489802,4.099683,10.01621
11/10/2009,1:26:05,1487.002,11.562,10015.7,11.461,4095.344,127.097,60,15,2394,0.052,0.872,1.487002,4.095344,10.0157
11/10/2009,1:26:10,1483.819,11.56,10014.57,11.46,4090.423,127.088,60,15,2394,0.052,0.872,1.483819,4.090423,10.01457
11/10/2009,1:26:15,1482.031,11.56,10014.02,11.462,4085.327,127.089,60,15,2394,0.052,0.872,1.482031,4.085327,10.01402
11/10/2009,1:26:20,1480.298,11.561,10013.25,11.461,4081.041,127.085,60,15,2394,0.052,0.872,1.480298,4.081041,10.01325
11/10/2009,1:26:25,1478.379,11.559,10012.07,11.46,4076.766,127.077,60,15,2394,0.052,0.872,1.478379,4.076766,10.01207
11/10/2009,1:26:30,1477.096,11.559,10011.9,11.458,4072.943,127.073,60,15,2394,0.052,0.872,1.477096,4.072943,10.0119
11/10/2009,1:26:35,1475.865,11.557,10011.26,11.458,4069.045,127.069,60,15,2394,0.052,0.872,1.475865,4.069045,10.01126
11/10/2009,1:26:40,1473.938,11.56,10010.15,11.459,4064.943,127.07,60,15,2394,0.052,0.872,1.473938,4.064943,10.01015
11/10/2009,1:26:45,1471.549,11.558,10009.96,11.459,4061.286,127.063,60,15,2394,0.052,0.872,1.471549,4.061286,10.00996
11/10/2009,1:26:50,1469.655,11.559,10009.01,11.456,4057.95,127.058,60,15,2394,0.052,0.872,1.469655,4.05795,10.00901
11/10/2009,1:26:55,1467.611,11.558,10008.15,11.457,4054.789,127.053,60,15,2394,0.052,0.872,1.467611,4.054789,10.00815
11/10/2009,1:27:00,1465.893,11.557,10007.66,11.457,4051.991,127.05,60,15,2394,0.052,0.872,1.465893,4.051991,10.00766
11/10/2009,1:27:05,1464.239,11.561,10006.79,11.455,4048.963,127.043,60,15,2394,0.052,0.872,1.464239,4.048963,10.00679
11/10/2009,1:27:10,1463.802,11.56,10006.07,11.458,4046.145,127.038,60,15,2394,0.052,0.872,1.463802,4.046145,10.00607
11/10/2009,1:27:15,1463.564,11.558,10005.3,11.455,4043.28,127.033,60,15,2394,0.052,0.872,1.463564,4.04328,10.0053
11/10/2009,1:27:20,1463.061,11.559,10004.66,11.455,4041.096,127.029,60,15,2394,0.052,0.872,1.463061,4.041096,10.00466
11/10/2009,1:27:25,1462.586,11.557,10003.94,11.456,4038.589,127.022,60,15,2394,0.052,0.872,1.462586,4.038589,10.00394
11/10/2009,1:27:30,1460.819,11.558,10003.55,11.455,4036.186,127.016,60,15,2394,0.052,0.872,1.460819,4.036186,10.00355
11/10/2009,1:27:35,1459.807,11.558,10003.03,11.454,4034.001,127.008,60,15,2394,0.052,0.872,1.459807,4.034001,10.00303
11/10/2009,1:27:40,1458.777,11.558,10002.05,11.453,4032.211,127.001,60,15,2394,0.052,0.872,1.458777,4.032211,10.00205
11/10/2009,1:27:45,1457.047,11.56,10001.21,11.454,4030.051,126.995,60,15,2394,0.052,0.872,1.457047,4.030051,10.00121
11/10/2009,1:27:50,1457.006,11.558,10000.13,11.454,4027.862,126.988,60,15,2394,0.052,0.872,1.457006,4.027862,10.00013
11/10/2009,1:27:55,1455.417,11.558,9999.956,11.453,4025.892,126.981,60,15,2394,0.052,0.872,1.455417,4.025892,9.999956
11/10/2009,1:28:00,1455.613,11.557,9999.159,11.454,4024.052,126.973,60,15,2394,0.052,0.872,1.455613,4.024052,9.999159
11/10/2009,1:28:05,1455.579,11.558,9998.339,11.452,4022.357,126.963,60,15,2394,0.052,0.872,1.455579,4.022357,9.998339
11/10/2009,1:28:10,1455.504,11.556,9997.509,11.452,4020.62,126.955,60,15,2394,0.052,0.872,1.455504,4.02062,9.997509
11/10/2009,1:28:15,1454.745,11.556,9997.091,11.45,4018.961,126.946,60,15,2394,0.052,0.872,1.454745,4.018961,9.997091
11/10/2009,1:28:20,1454.426,11.559,9996.373,11.454,4017.452,126.938,60,15,2394,0.052,0.872,1.454426,4.017452,9.996373
11/10/2009,1:28:25,1454.134,11.558,9995.75,11.453,4016.028,126.93,60,15,2394,0.052,0.872,1.454134,4.016028,9.99575
11/10/2009,1:28:30,1453.503,11.559,9994.934,11.453,4014.714,126.921,60,15,2394,0.052,0.872,1.453503,4.014714,9.994934
11/10/2009,1:28:35,1452.792,11.555,9994.627,11.452,4013.468,126.913,60,15,2394,0.052,0.872,1.452792,4.013468,9.994627
11/10/2009,1:28:40,1452.772,11.554,9993.102,11.447,4012.327,126.905,60,15,2394,0.052,0.872,1.452772,4.012327,9.993102
11/10/2009,1:28:45,1450.427,11.556,9992.383,11.45,4011.306,126.897,60,15,2394,0.052,0.872,1.450427,4.011306,9.992383
11/10/2009,1:28:50,1449.402,11.559,9992.311,11.451,4010.4,126.889,60,15,2394,0.052,0.872,1.449402,4.0104,9.992311
11/10/2009,1:28:55,1449.397,11.556,9991.024,11.447,4009.584,126.881,60,15,2394,0.052,0.872,1.449397,4.009584,9.991024
11/10/2009,1:29:00,1449.394,11.554,9990.621,11.45,4008.885,126.873,60,15,2394,0.052,0.872,1.449394,4.008885,9.990621
11/10/2009,1:29:05,1449.396,11.555,9989.891,11.451,4008.302,126.864,60,15,2394,0.052,0.872,1.449396,4.008302,9.989891
11/10/2009,1:29:10,1449.38,11.556,9989.063,11.451,4007.843,126.856,60,15,2394,0.052,0.872,1.44938,4.007843,9.989063
11/10/2009,1:29:15,1449.381,11.557,9988.26,11.449,4007.499,126.848,60,15,2394,0.052,0.872,1.449381,4.007499,9.98826
11/10/2009,1:29:20,1449.378,11.555,9987.773,11.448,4007.28,126.84,60,15,2394,0.052,0.872,1.449378,4.00728,9.987773
11/10/2009,1:29:25,1449.38,11.556,9986.988,11.448,4007.18,126.831,60,15,2394,0.052,0.872,1.44938,4.00718,9.986988
11/10/2009,1:29:30,1449.088,11.555,9986.198,11.449,4007.175,126.823,60,15,2394,0.052,0.872,1.449088,4.007175,9.986198
11/10/2009,1:29:35,1448.664,11.55,9985.576,11.447,4007.288,126.814,60,15,2394,0.052,0.872,1.448664,4.007288,9.985576
11/10/2009,1:29:40,1448.58,11.553,9984.588,11.447,4007.539,126.806,60,15,2394,0.052,0.872,1.44858,4.007539,9.984588
11/10/2009,1:29:45,1448.567,11.556,9984.27,11.447,4007.898,126.797,60,15,2394,0.052,0.872,1.448567,4.007898,9.98427
11/10/2009,1:29:50,1448.185,11.555,9983.464,11.447,4008.369,126.789,60,15,2394,0.052,0.872,1.448185,4.008369,9.983464
11/10/2009,1:29:55,1446.866,11.555,9983.025,11.449,4008.954,126.78,60,15,2394,0.052,0.872,1.446866,4.008954,9.983025
11/10/2009,1:30:00,1446.728,11.558,9981.887,11.446,4009.66,126.772,60,15,2394,0.052,0.872,1.446728,4.00966,9.981887
11/10/2009,1:30:05,1446.003,11.557,9981.684,11.449,4010.473,126.764,60,15,2394,0.052,0.872,1.446003,4.010473,9.981684
11/10/2009,1:30:10,1445.962,11.555,9980.406,11.447,4011.389,126.756,60,15,2394,0.052,0.872,1.445962,4.011389,9.980406
11/10/2009,1:30:15,1445.895,11.557,9980.004,11.447,4012.416,126.749,60,15,2394,0.052,0.872,1.445895,4.012416,9.980004
11/10/2009,1:30:20,1445.058,11.554,9979.404,11.448,4013.528,126.742,60,15,2394,0.052,0.872,1.445058,4.013528,9.979404
11/10/2009,1:30:25,1445.058,11.554,9978.348,11.446,4014.711,126.735,60,15,2394,0.052,0.872,1.445058,4.014711,9.978348
11/10/2009,1:30:30,1445.406,11.557,9977.59,11.446,4015.963,126.728,60,15,2394,0.052,0.872,1.445406,4.015963,9.97759
11/10/2009,1:30:35,1445.678,11.557,9977.254,11.446,4017.277,126.722,60,15,2394,0.052,0.872,1.445678,4.017277,9.977254
11/10/2009,1:30:40,1446.36,11.555,9976.439,11.447,4018.643,126.716,60,15,2394,0.052,0.872,1.44636,4.018643,9.976439
11/10/2009,1:30:45,1446.272,11.556,9975.995,11.45,4020.029,126.711,60,15,2394,0.052,0.872,1.446272,4.020029,9.975995
11/10/2009,1:30:50,1446.217,11.556,9974.923,11.448,4021.439,126.706,60,15,2394,0.052,0.872,1.446217,4.021439,9.974923
11/10/2009,1:30:55,1446.223,11.559,9974.313,11.445,4022.866,126.701,60,15,2394,0.052,0.872,1.446223,4.022866,9.974313
11/10/2009,1:31:00,1446.207,11.56,9973.678,11.449,4024.303,126.697,60,15,2394,0.052,0.872,1.446207,4.024303,9.973678
11/10/2009,1:31:05,1446.108,11.555,9972.799,11.447,4025.753,126.693,60,15,2394,0.052,0.872,1.446108,4.025753,9.972799
11/10/2009,1:31:10,1445.911,11.556,9971.641,11.447,4027.215,126.69,60,15,2394,0.052,0.872,1.445911,4.027215,9.971641
11/10/2009,1:31:15,1445.913,11.557,9971.537,11.447,4028.685,126.687,60,15,2394,0.052,0.872,1.445913,4.028685,9.971537
11/10/2009,1:31:20,1447.411,11.556,9970.542,11.447,4030.142,126.684,60,15,2394,0.052,0.872,1.447411,4.030142,9.970542
11/10/2009,1:31:25,1447.667,11.558,9970.173,11.445,4031.567,126.682,60,15,2394,0.052,0.872,1.447667,4.031567,9.970173
11/10/2009,1:31:30,1447.216,11.559,9969.19,11.446,4032.976,126.679,60,15,2394,0.052,0.872,1.447216,4.032976,9.96919
11/10/2009,1:31:35,1446.541,11.555,9968.785,11.447,4034.345,126.677,60,15,2394,0.052,0.872,1.446541,4.034345,9.968785
11/10/2009,1:31:40,1445.193,11.559,9967.762,11.448,4035.658,126.675,60,15,2394,0.052,0.872,1.445193,4.035658,9.967762
11/10/2009,1:31:45,1444.43,11.557,9967.167,11.445,4036.902,126.673,60,15,2394,0.052,0.872,1.44443,4.036902,9.967167
11/10/2009,1:31:50,1445.314,11.556,9966.508,11.446,4038.061,126.67,60,15,2394,0.052,0.872,1.445314,4.038061,9.966508
11/10/2009,1:31:55,1445.441,11.556,9965.883,11.447,4039.143,126.667,60,15,2394,0.052,0.872,1.445441,4.039143,9.965883
11/10/2009,1:32:00,1445.299,11.558,9965.379,11.45,4040.127,126.664,60,15,2394,0.052,0.872,1.445299,4.040127,9.965379
11/10/2009,1:32:05,1445.605,11.557,9964.347,11.448,4041.035,126.66,60,15,2394,0.052,0.872,1.445605,4.041035,9.964347
11/10/2009,1:32:10,1445.42,11.555,9964.002,11.446,4041.87,126.657,60,15,2394,0.052,0.872,1.44542,4.04187,9.964002
11/10/2009,1:32:15,1447.246,11.555,9962.879,11.443,4042.631,126.652,60,15,2394,0.052,0.872,1.447246,4.042631,9.962879
11/10/2009,1:32:20,1451.526,11.554,9962.177,11.444,4043.322,126.648,60,15,2394,0.052,0.872,1.451526,4.043322,9.962177
11/10/2009,1:32:25,1451.508,11.554,9961.877,11.446,4043.978,126.643,60,15,2394,0.052,0.872,1.451508,4.043978,9.961877
11/10/2009,1:32:30,1452.164,11.558,9961.154,11.446,4044.603,126.638,60,15,2394,0.052,0.872,1.452164,4.044603,9.961154
11/10/2009,1:32:35,1452.578,11.557,9960.43,11.445,4045.208,126.633,60,15,2394,0.052,0.872,1.452578,4.045208,9.96043
11/10/2009,1:32:40,1452.488,11.557,9959.434,11.444,4045.771,126.627,60,15,2394,0.052,0.872,1.452488,4.045771,9.959434
11/10/2009,1:32:45,1452.58,11.558,9958.773,11.441,4046.314,126.621,60,15,2394,0.052,0.872,1.45258,4.046314,9.958773
11/10/2009,1:32:50,1452.122,11.554,9958.609,11.445,4046.821,126.615,60,15,2394,0.052,0.872,1.452122,4.046821,9.958609
11/10/2009,1:32:55,1451.846,11.552,9957.434,11.442,4047.307,126.61,60,15,2394,0.052,0.872,1.451846,4.047307,9.957434
11/10/2009,1:33:00,1451.106,11.552,9956.745,11.441,4047.766,126.604,60,15,2394,0.052,0.872,1.451106,4.047766,9.956745
11/10/2009,1:33:05,1449.615,11.556,9956.102,11.443,4048.225,126.599,60,15,2394,0.052,0.872,1.449615,4.048225,9.956102
11/10/2009,1:33:10,1449.938,11.555,9955.425,11.444,4048.655,126.594,60,15,2394,0.052,0.872,1.449938,4.048655,9.955425
11/10/2009,1:33:15,1450.462,11.555,9955.077,11.443,4049.064,126.589,60,15,2394,0.052,0.872,1.450462,4.049064,9.955077
11/10/2009,1:33:20,1452.979,11.558,9954.05,11.442,4049.461,126.585,60,15,2394,0.052,0.872,1.452979,4.049461,9.95405
11/10/2009,1:33:25,1452.974,11.556,9953.761,11.443,4049.862,126.582,60,15,2394,0.052,0.872,1.452974,4.049862,9.953761
11/10/2009,1:33:30,1453.82,11.554,9952.889,11.443,4050.286,126.579,60,15,2394,0.052,0.872,1.45382,4.050286,9.952889
11/10/2009,1:33:35,1453.908,11.553,9952.204,11.442,4050.745,126.577,60,15,2394,0.052,0.872,1.453908,4.050745,9.952204
11/10/2009,1:33:40,1453.851,11.551,9951.303,11.443,4051.236,126.576,60,15,2394,0.052,0.872,1.453851,4.051236,9.951303
11/10/2009,1:33:45,1454.292,11.556,9951.004,11.441,4051.772,126.575,60,15,2394,0.052,0.872,1.454292,4.051772,9.951004
11/10/2009,1:33:50,1456.204,11.554,9950.427,11.442,4052.338,126.575,60,15,2394,0.052,0.872,1.456204,4.052338,9.950427
11/10/2009,1:33:55,1456.584,11.554,9949.396,11.44,4052.956,126.575,60,15,2394,0.052,0.872,1.456584,4.052956,9.949396
11/10/2009,1:34:00,1456.907,11.553,9948.857,11.439,4053.628,126.575,60,15,2394,0.052,0.872,1.456907,4.053628,9.948857
11/10/2009,1:34:05,1456.909,11.554,9948.505,11.439,4054.348,126.576,60,15,2394,0.052,0.872,1.456909,4.054348,9.948505
11/10/2009,1:34:10,1455.915,11.554,9947.252,11.439,4055.122,126.577,60,15,2394,0.052,0.872,1.455915,4.055122,9.947252
11/10/2009,1:34:15,1456.183,11.552,9946.519,11.438,4055.935,126.578,60,15,2394,0.052,0.872,1.456183,4.055935,9.946519
11/10/2009,1:34:20,1459.797,11.553,9946.515,11.442,4056.786,126.579,60,15,2394,0.052,0.872,1.459797,4.056786,9.946515
11/10/2009,1:34:25,1459.801,11.555,9945.847,11.441,4057.686,126.579,60,15,2394,0.052,0.872,1.459801,4.057686,9.945847
11/10/2009,1:34:30,1459.795,11.552,9944.669,11.439,4058.63,126.579,60,15,2394,0.052,0.872,1.459795,4.05863,9.944669
11/10/2009,1:34:35,1461.459,11.553,9944.599,11.44,4059.624,126.578,60,15,2394,0.052,0.872,1.461459,4.059624,9.944599
11/10/2009,1:34:40,1462.792,11.551,9943.438,11.438,4060.666,126.577,60,15,2394,0.052,0.872,1.462792,4.060666,9.943438
11/10/2009,1:34:45,1462.824,11.549,9943.269,11.44,4061.743,126.574,60,15,2394,0.052,0.872,1.462824,4.061743,9.943269
11/10/2009,1:34:50,1462.848,11.552,9942.235,11.44,4062.86,126.571,60,15,2394,0.052,0.872,1.462848,4.06286,9.942235
11/10/2009,1:34:55,1462.866,11.552,9941.738,11.441,4064.007,126.567,60,15,2394,0.052,0.872,1.462866,4.064007,9.941738
11/10/2009,1:35:00,1463.664,11.554,9941.276,11.437,4065.173,126.561,60,15,2394,0.052,0.872,1.463664,4.065173,9.941276
